id	url	outlet	language	relation	translation_route	priority	notes
53	https://meduza.io/feature/2016/11/02/vechnoe-ntv	Meduza	RU	about_ilya	digest_only_summary_quote	P2	Feature mention
54	https://amp.meduza.io/feature/2024/03/14/nash-volan-de-mort-vo-dvortse	Meduza AMP	RU	context_mention	digest_only_summary_quote	P3	Long-form mention
55	https://meduza.io/feature/2024/03/14/nash-volan-de-mort-vo-dvortse	Meduza	RU	context_mention	digest_only_summary_quote	P3	Long-form mention
56	https://meduza.io/shapito/2017/10/19/rebyata-chto-znachit-azaza	Meduza	RU	context_mention	digest_only_summary_quote	P3	Mention
57	https://meduza.io/news/2021/05/25/mediazona-zapustila-konkurs-mediynyh-proektov	Meduza	RU	context_mention	digest_only_summary_quote	P3	Jury mention
58	https://meduza.io/news/2016/10/11/google-predupredil-rossiyskih-aktivistov-i-zhurnalistov-o-popytkah-spetssluzhb-vzlomat-ih-pochtu	Meduza	RU	context_mention	digest_only_summary_quote	P3	Mention
59	https://lenta.ru/news/2011/11/30/epic/	Lenta	RU	interview_with_ilya	digest_only_summary_quote	P1	Epic Hero coverage
60	https://lenta.ru/articles/2012/04/09/klishin/	Lenta	RU	interview_with_ilya	digest_only_summary_quote	P1	Main interview
61	https://lenta.ru/news/2012/02/20/circle/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Protest org context
62	https://lenta.ru/news/2012/03/01/pushka/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Protest context
63	https://lenta.ru/news/2012/01/20/prishli/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Security pressure story
64	https://lenta.ru/news/2012/02/21/whitecircle/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Follow-up story
65	https://lenta.ru/news/2013/12/18/dozhd/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Dozhd site story
66	https://lenta.ru/news/2014/01/27/raingate/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Dozhd blockade poll context
67	https://lenta.ru/news/2014/01/27/dozhd/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Political campaign statement
68	https://lenta.ru/news/2014/01/29/peskov/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Poll controversy
69	https://lenta.ru/news/2013/12/18/dodzh/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Ownership clarification
70	https://lenta.ru/articles/2014/01/30/tvrain/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Long read
71	https://lenta.ru/articles/2014/02/04/sindvino/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Interview with owners
72	https://lenta.ru/news/2013/09/27/letter/	Lenta	RU	context_mention	digest_only_summary_quote	P3	Open letter list
73	https://lenta.ru/articles/2011/12/09/palustris/	Lenta	RU	context_mention	digest_only_summary_quote	P3	Protest context
74	https://lenta.ru/news/2011/12/12/newone/	Lenta	RU	context_mention	digest_only_summary_quote	P3	Protest context
75	https://lenta.ru/articles/2012/01/20/antifa/	Lenta	RU	context_mention	digest_only_summary_quote	P3	Context mention
76	https://lenta.ru/news/2017/06/08/spisokfraz/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Social media flashmob
77	https://lenta.ru/articles/2016/12/13/fatefulpost/	Lenta	RU	context_mention	digest_only_summary_quote	P3	Quote mention
78	https://lenta.ru/news/2012/01/23/klishin/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Follow-up to pressure story
79	https://www.gazeta.ru/business/news/2016/07/27/n_8929421.shtml	Gazeta.ru	RU	about_ilya	digest_only_summary_quote	P2	Dozhd departure news
80	https://www.gazeta.ru/tech/news/2016/01/16/n_8127887.shtml	Gazeta.ru	RU	about_ilya	digest_only_summary_quote	P2	Quote mention
81	https://www.gazeta.ru/politics/2012/12/04_a_4878797.shtml	Gazeta.ru	RU	about_ilya	digest_only_summary_quote	P2	Interview quote set
82	https://www.gazeta.ru/tech/2016/11/02/10300031/fancy_bear_microsoft.shtml	Gazeta.ru	RU	context_mention	digest_only_summary_quote	P3	Low-signal mention
83	https://www.forbes.ru/news/250291-peskov-sravnil-opros-dozhdya-s-peresecheniem-krasnoi-linii	Forbes Russia	RU	about_ilya	digest_only_summary_quote	P2	Poll controversy
84	https://www.forbes.ru/news/250347-spch-poprosil-geprokuraturu-proverit-otklyuchivshikh-dozhd-operatorov	Forbes Russia	RU	about_ilya	digest_only_summary_quote	P2	Poll controversy
85	https://www.rbc.ru/rbcfreenews/55bcc8dd9a7947589ccec48a	RBC	RU	context_mention	digest_only_summary_quote	P3	Low-signal mention
86	https://www.rbc.ru/spb_sz/06/02/2014/5592aad39a794719538d1af6	RBC	RU	about_ilya	digest_only_summary_quote	P2	Dozhd context
87	https://tvrain.tv/teleshow/sobchak_zhivem/pivovarov-418427/	TV Rain	RU	context_mention	digest_only_summary_quote	P3	Mention in interview
88	https://tvrain.tv/amp/403350/	TV Rain	RU	context_mention	digest_only_summary_quote	P3	Low-signal mention
89	https://os.colta.ru/media/net/details/33459/	OpenSpace/Colta	RU	authored_by_ilya	digest_only_summary_quote	P1	Co-authored report
90	https://os.colta.ru/news/details/33562/	OpenSpace/Colta	RU	about_ilya	digest_only_summary_quote	P2	News mention
91	https://os.colta.ru/media/net/details/32317/	OpenSpace/Colta	RU	interview_with_ilya	digest_only_summary_quote	P1	Interview
92	https://os.colta.ru/media/net/details/32851/	OpenSpace/Colta	RU	authored_by_ilya	digest_only_summary_quote	P1	Interview byline
93	https://republic.ru/posts/18877	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Co-byline analysis
94	https://republic.ru/posts/63346	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
95	https://republic.ru/posts/56254	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
96	https://republic.ru/posts/64976	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Books column
97	https://republic.ru/posts/63786	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
98	https://republic.ru/posts/56811	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
99	https://republic.ru/posts/69382	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Books column
100	https://republic.ru/posts/18837	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
101	https://republic.ru/posts/1487280	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
102	https://republic.ru/posts/18899	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Co-byline analysis
103	https://republic.ru/posts/61235	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion
104	https://republic.ru/posts/18856	Republic	RU	authored_by_ilya	digest_only_summary_quote	P1	Co-byline analysis
105	https://adindex.ru/publication/archive_2005_2008/interviews/9514.phtml	AdIndex	RU	interview_with_ilya	digest_only_summary_quote	P1	Interview
106	https://adindex.ru/publication/interviews/2011/06/6/66979.phtml	AdIndex	RU	interview_with_ilya	digest_only_summary_quote	P1	Interview
107	https://adindex.ru/publication/tools/2010/10/28/56186.phtml	AdIndex	RU	about_ilya	digest_only_summary_quote	P2	Quote in article
108	https://adindex.ru/news/media/2013/12/18/105230.phtml	AdIndex	RU	about_ilya	digest_only_summary_quote	P2	Dozhd news
109	https://adindex.ru/news/offtop/2014/05/21/110404.phtml	AdIndex	RU	about_ilya	digest_only_summary_quote	P2	Reference to Vedomosti column
110	https://adindex.ru/news/design/2017/04/26/159473.phtml	AdIndex	RU	about_ilya	digest_only_summary_quote	P2	RTVi context
111	https://mel.fm/author/ilya-klishin	Mel.fm	RU	author_profile	digest_only_summary_quote	P1	Seed page
112	https://mel.fm/ucheba/uchitelya/7495680-klishin	Mel.fm	RU	authored_by_ilya	digest_only_summary_quote	P1	Column
113	https://mel.fm/zhizn/razvlecheniya/1628439-potter	Mel.fm	RU	authored_by_ilya	digest_only_summary_quote	P1	Column
114	https://mel.fm/vospitaniye/psikhologiya/3056879-history_hate	Mel.fm	RU	authored_by_ilya	digest_only_summary_quote	P1	Column
115	https://mel.fm/vospitaniye/psikhologiya/8592763-essay	Mel.fm	RU	authored_by_ilya	digest_only_summary_quote	P1	Column
116	https://mel.fm/zhizn/istorii/3029718-american	Mel.fm	RU	authored_by_ilya	digest_only_summary_quote	P1	Column
117	https://mel.fm/novosti/819476-history	Mel.fm	RU	context_mention	digest_only_summary_quote	P3	Contains reference to his article
118	https://ru.wikinews.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F%3A%D0%98%D0%BB%D1%8C%D1%8F_%D0%9A%D0%BB%D0%B8%D1%88%D0%B8%D0%BD	Wikinews	RU	index_about_ilya	digest_only_summary_quote	P2	Contains multiple texts list
119	https://ru.wikinews.org/wiki/%D0%98%D0%BB%D1%8C%D1%8F_%D0%9A%D0%BB%D0%B8%D1%88%D0%B8%D0%BD%3A_%C2%AB%D0%9E%D1%81%D0%B2%D0%B5%D0%BD%D1%86%D0%B8%D0%BC_%D0%BD%D0%B0%D0%BE%D0%B1%D0%BE%D1%80%D0%BE%D1%82%C2%BB	Wikinews	RU	authored_by_ilya	digest_only_summary_quote	P1	Opinion text
120	https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D1%88%D0%B8%D0%BD%2C_%D0%98%D0%BB%D1%8C%D1%8F_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87	Wikipedia	RU	bio_reference	digest_only_summary_quote	P2	Entity anchor
121	https://www.semnasem.org/articles/2023/09/27/ideya-vitala-v-vozduhe-soosnovatel-telegram-kanala-volna-ilya-klishin-o-tom-kak-poyavilos-media-dlya-emigrantov-iz-raznyh-stran	7x7	RU	interview_with_ilya	digest_only_summary_quote	P1	Emigration project interview
122	https://habr.com/ru/articles/138597/	Habr	RU	about_ilya	digest_only_summary_quote	P2	News repost with mention
123	https://myseldon.com/ru/news/index/156517876	Seldon News	RU	about_ilya	digest_only_summary_quote	P2	RTVi appointment repost
124	https://ambivert.club/ilya-klishin/	Ambivert	RU	interview_with_ilya	digest_only_summary_quote	P1	Profile interview
125	https://www.news24.com/archives/city-press/anti-putin-activist-complains-of-security-harassment-20150429	News24	EN	about_ilya	digest_only_summary_quote	P2	English coverage of 2012 case
126	https://www.kommersant.ru/doc/5329979	Kommersant	RU	context_mention	digest_only_summary_quote	P3	Low-signal mention
127	https://www.kommersant.ru/doc/2052013	Kommersant	RU	context_mention	digest_only_summary_quote	P3	Low-signal mention
128	https://www.kommersant.ru/doc/4033743	Kommersant	RU	context_mention	digest_only_summary_quote	P3	Low-signal mention
129	https://novayagazeta.ru/articles/2012/01/30/47965-kak-vesti-sebya-na-profbesede-v-tsentre-171-e-187	Novaya Gazeta	RU	context_mention	digest_only_summary_quote	P3	Indirect context
130	https://www.kommersant.ru/doc/7402704	Kommersant	RU	context_mention	digest_only_summary_quote	P3	Likely unrelated (manual review)
131	https://www.kommersant.ru/doc/4762600	Kommersant	RU	context_mention	digest_only_summary_quote	P3	Likely unrelated (manual review)
134	https://www.kommersant.ru/doc/2577922	Kommersant	RU	context_mention	digest_only_summary_quote	P3	Quote of Klishin partners lawyer possible collision
135	https://www.youtube.com/watch?v=J5ON16Vfg8g	YouTube	RU	interview_with_ilya	manual_rights_review	P1	From Wikipedia ext link; verify authenticity
136	https://www.youtube.com/watch?v=v5UM_PtM6OI	YouTube	RU	interview_with_ilya	manual_rights_review	P1	From Wikipedia ext link; verify authenticity
137	https://www.youtube.com/watch?v=bUf_-k3ecMw	YouTube	RU	interview_with_ilya	manual_rights_review	P1	From Wikipedia ext link; verify authenticity
138	https://www.youtube.com/watch?v=89Er1NnSa5U	YouTube	RU	interview_with_ilya	manual_rights_review	P1	From Wikipedia ext link; verify authenticity
139	https://www.youtube.com/watch?v=1I0Ljo1rD9k	YouTube	RU	interview_with_ilya	manual_rights_review	P1	From Wikipedia ext link; verify authenticity
140	https://www.youtube.com/watch?v=r50qN2u8fQ0	YouTube	RU	interview_with_ilya	manual_rights_review	P1	From Wikipedia ext link; verify authenticity
141	https://www.themoscowtimes.com/author/ilya-klishin	The Moscow Times EN	EN	author_profile	already_english_canonical	P1	High-leverage English author page
142	https://www.themoscowtimes.com/2022/02/14/putin-macron-talks-highlight-gap-in-russia-expertise-a76375	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
143	https://www.themoscowtimes.com/2021/12/10/russias-mass-protests-10-years-on-finding-hope-in-apparent-defeat-a75781	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
144	https://www.themoscowtimes.com/2021/08/24/the-kremlin-is-coming-for-media-one-by-one-and-society-is-helpless-to-stop-it-a74879	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
145	https://www.themoscowtimes.com/2021/07/12/the-magic-mirror-of-public-opinion-a74492	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
146	https://www.themoscowtimes.com/2021/06/18/the-hill-to-die-on-russians-intent-on-resisting-mandatory-vaccination-a74255	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
147	https://www.themoscowtimes.com/2021/06/07/the-dilemma-of-the-great-terror-how-to-report-roman-protasevichs-confession-a74125	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
148	https://www.themoscowtimes.com/2021/05/17/lets-wait-until-after-the-elections-a73915	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
149	https://www.themoscowtimes.com/2021/03/19/luiza-rozova-and-the-helpless-intellectual-a73301	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
150	https://www.themoscowtimes.com/2021/02/12/four-ways-the-kremlin-could-block-western-social-networks-in-russia-a72920	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
151	https://www.themoscowtimes.com/2021/01/14/the-capitol-storming-gives-russians-an-escape-from-their-reality-a72598	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
152	https://www.themoscowtimes.com/2020/12/18/warning-an-army-of-russian-trolls-has-invaded-tiktok-a72410	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
153	https://www.themoscowtimes.com/2020/11/20/why-russians-dislike-good-russians-in-american-films-no-less-than-bad-russians-a72097	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
154	https://www.themoscowtimes.com/2020/11/09/great-russian-literature-versus-one-tweet-by-stephen-king-a71993	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
155	https://www.themoscowtimes.com/2020/09/28/anonymous-telegram-channels-are-shaping-russias-reality-a71588	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
156	https://www.themoscowtimes.com/2020/08/14/why-do-russians-resent-western-media-over-the-protests-in-belarus-a71155	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
157	https://www.themoscowtimes.com/2020/07/10/russian-authorities-are-targeting-journalists-historians-and-activists-the-rest-of-us-could-be-next-a70838	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
158	https://www.themoscowtimes.com/2020/06/03/russians-watch-the-american-protests-as-clouds-gather-at-home-a70466	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
159	https://www.themoscowtimes.com/2020/05/25/putin-and-the-distinct-russian-civilization-a70370	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
160	https://www.themoscowtimes.com/2020/05/05/why-showcase-the-prime-ministers-illness-on-tv-a70194	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
161	https://www.themoscowtimes.com/2020/04/27/how-censorship-leads-to-emotional-numbness-a70116	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
162	https://www.themoscowtimes.com/2020/04/16/coronavirus-spoils-putins-forever-in-power-vote-a70014	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
163	https://www.themoscowtimes.com/2020/03/31/as-russia-battles-the-coronavirus-crisis-where-is-putin-a69807	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
164	https://www.themoscowtimes.com/2020/03/25/why-russian-pensioners-wont-self-isolate-a69746	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
165	https://www.themoscowtimes.com/2020/03/18/buckwheat-and-the-coronavirus-how-russians-cope-with-the-end-of-the-world-a69668	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
166	https://www.themoscowtimes.com/2020/01/17/russians-have-little-say-in-their-future-a68952	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
167	https://www.themoscowtimes.com/2019/12/19/surviving-against-the-odds-how-russian-media-learned-to-adopt-in-the-2010s-a68687	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
168	https://www.themoscowtimes.com/2019/11/22/why-it-is-nearly-impossible-for-a-common-russian-to-follow-the-upcoming-us-elections-a68270	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
169	https://www.themoscowtimes.com/2019/11/11/putin-wants-to-own-the-russian-language-a68124	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
170	https://www.themoscowtimes.com/2019/10/30/how-putin-is-bankrupting-the-russian-opposition-a67971	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
171	https://www.themoscowtimes.com/2019/10/16/whats-behind-russian-medias-obsession-with-the-death-penalty-a67760	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
172	https://www.themoscowtimes.com/2019/10/14/putin-has-achieved-everything-he-wanted-but-it-will-never-be-enough-for-young-russians-a67718	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
173	https://www.themoscowtimes.com/2019/09/30/how-tiktok-is-bringing-russias-youth-closer-to-the-west-a67515	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
174	https://www.themoscowtimes.com/2019/09/26/russias-new-heroes-are-those-who-simply-say-things-as-they-are-a67400	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
175	https://www.themoscowtimes.com/2019/04/05/why-russian-journalists-find-refuge-in-propaganda-outlets-a65108	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
176	https://www.themoscowtimes.com/2014/05/21/the-kremlins-trolls-go-west-a35651	The Moscow Times EN	EN	authored_by_ilya	already_english_canonical	P1	Opinion
177	https://www.themoscowtimes.com/2015/12/04/inoculated-against-russian-propaganda-a51029	The Moscow Times EN	EN	about_ilya	already_english_canonical	P2	Profile/feature mentioning Ilya
178	https://iranwire.com/en/blogs/67063/	IranWire EN	EN	authored_by_ilya	already_english_canonical	P1	Guest opinion
179	https://iranwire.com/en/blogs/67758/	IranWire EN	EN	authored_by_ilya	already_english_canonical	P1	Guest opinion
180	https://iranwire.com/en/blogs/68597/	IranWire EN	EN	authored_by_ilya	already_english_canonical	P1	Guest opinion
181	https://iranwire.com/author/1092/	IranWire EN	EN	author_profile	already_english_canonical	P2	Author page (may require manual access)
182	https://visitprussia.com/contributors/ilya_klishin/	VisitPrussia	RU	author_profile	digest_only_summary_quote	P2	Contributor profile
183	https://visitprussia.com/blog/kaliningrad_i_pribaltika/	VisitPrussia	RU	authored_by_ilya	digest_only_summary_quote	P2	Authored travel essay
184	https://vc.ru/media/18649-klishin-rtvi	VC.ru	RU	about_ilya	digest_only_summary_quote	P2	Career news item
